ID,y_value
versailles_photoshop_ca_ttc_base_100k_2024-12-26,383.29018759180815
versailles_photoshop_ca_ttc_base_100k_2024-12-27,383.29018759180815
versailles_photoshop_ca_ttc_base_100k_2024-12-28,383.29018759180815
versailles_photoshop_ca_ttc_base_100k_2024-12-31,383.29018759180815
versailles_restaurant1_ca_ttc_base_100k_2024-12-01,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-02,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-03,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-04,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-05,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-06,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-07,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-08,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-09,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-10,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-11,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-12,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-13,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-14,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-15,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-16,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-17,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-18,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-19,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-20,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-21,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-22,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-23,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-26,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-27,276.3042590440984
versailles_restaurant1_ca_ttc_base_100k_2024-12-28,276.3042590440984
versailles_restaurant2_ca_ttc_base_100k_2024-12-01,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-03,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-04,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-05,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-06,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-07,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-08,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-10,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-11,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-12,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-13,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-14,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-15,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-17,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-18,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-19,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-20,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-21,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-22,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-26,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-27,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-28,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-29,436.6554784748552
versailles_restaurant2_ca_ttc_base_100k_2024-12-31,436.6554784748552
versailles_restaurant3_ca_ttc_base_100k_2024-12-03,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-04,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-05,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-06,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-07,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-08,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-10,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-11,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-12,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-13,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-14,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-15,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-17,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-18,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-19,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-20,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-21,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-22,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-23,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-24,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-26,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-27,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-28,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-29,391.9434803669238
versailles_restaurant3_ca_ttc_base_100k_2024-12-31,391.9434803669238
versailles_secondemain_ca_ttc_base_100k_2024-12-02,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-04,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-06,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-07,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-10,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-12,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-16,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-17,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-18,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-19,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-21,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-22,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-23,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-26,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-27,576.4402537335861
versailles_secondemain_ca_ttc_base_100k_2024-12-28,576.4402537335861
versailles_vetements_ca_base_100k_2024-12-02,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-04,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-05,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-06,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-08,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-10,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-11,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-12,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-14,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-17,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-18,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-19,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-20,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-21,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-24,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-26,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-27,362.0346576491914
versailles_vetements_ca_base_100k_2024-12-31,362.0346576491914
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-01,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-02,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-03,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-04,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-05,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-06,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-07,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-08,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-09,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-10,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-11,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-12,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-13,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-14,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-15,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-16,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-17,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-18,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-19,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-20,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-21,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-22,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-23,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-24,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-25,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-26,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-27,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-28,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-29,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-30,293.81602536902693
viroflay_accessoiresdeco_ca_ttc_base_100k_2024-12-31,293.81602536902693
volailler_paris_ca_ttc_base_100k_2024-12-01,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-02,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-03,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-04,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-05,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-06,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-07,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-08,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-09,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-10,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-11,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-12,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-13,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-14,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-15,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-16,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-17,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-18,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-19,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-20,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-21,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-22,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-23,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-24,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-26,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-27,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-28,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-29,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-30,330.6064921859178
volailler_paris_ca_ttc_base_100k_2024-12-31,330.6064921859178
volailler_versailles_ca_ttc_base_100k_2024-12-01,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-02,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-03,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-04,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-05,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-06,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-07,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-08,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-09,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-10,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-11,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-12,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-13,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-14,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-15,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-16,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-17,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-18,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-19,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-20,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-21,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-22,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-23,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-24,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-26,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-27,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-28,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-29,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-30,307.7963564088842
volailler_versailles_ca_ttc_base_100k_2024-12-31,307.7963564088842
