ID,date,series_name,y_value
paris_biking_base_100k_2024-08-03,2024-08-03,paris_biking_base_100k,230.37666199848556
paris_biking_base_100k_2024-08-04,2024-08-04,paris_biking_base_100k,230.32541023830788
paris_biking_base_100k_2024-08-05,2024-08-05,paris_biking_base_100k,261.076466344891
paris_biking_base_100k_2024-08-06,2024-08-06,paris_biking_base_100k,270.7117972582871
paris_biking_base_100k_2024-08-07,2024-08-07,paris_biking_base_100k,252.6455517956695
paris_biking_base_100k_2024-08-08,2024-08-08,paris_biking_base_100k,264.4590825166152
paris_biking_base_100k_2024-08-09,2024-08-09,paris_biking_base_100k,252.49179651513657
paris_biking_base_100k_2024-08-10,2024-08-10,paris_biking_base_100k,241.652049237566
paris_biking_base_100k_2024-08-11,2024-08-11,paris_biking_base_100k,191.52782778383545
paris_biking_base_100k_2024-08-12,2024-08-12,paris_biking_base_100k,191.91221598516773
paris_biking_base_100k_2024-08-13,2024-08-13,paris_biking_base_100k,209.5428214862754
paris_biking_base_100k_2024-08-14,2024-08-14,paris_biking_base_100k,198.6518224485272
paris_biking_base_100k_2024-08-15,2024-08-15,paris_biking_base_100k,179.25303122129102
paris_biking_base_100k_2024-08-16,2024-08-16,paris_biking_base_100k,180.32931818502144
paris_biking_base_100k_2024-08-17,2024-08-17,paris_biking_base_100k,81.90031276386648
paris_biking_base_100k_2024-08-18,2024-08-18,paris_biking_base_100k,153.39651821167234
paris_biking_base_100k_2024-08-19,2024-08-19,paris_biking_base_100k,221.81761804881987
paris_biking_base_100k_2024-08-20,2024-08-20,paris_biking_base_100k,195.75609799849065
paris_biking_base_100k_2024-08-21,2024-08-21,paris_biking_base_100k,251.4923871916726
paris_biking_base_100k_2024-08-22,2024-08-22,paris_biking_base_100k,260.5383228630258
paris_biking_base_100k_2024-08-23,2024-08-23,paris_biking_base_100k,236.5781249799798
paris_biking_base_100k_2024-08-24,2024-08-24,paris_biking_base_100k,195.0385733560037
paris_biking_base_100k_2024-08-25,2024-08-25,paris_biking_base_100k,210.43972728938408
paris_biking_base_100k_2024-08-26,2024-08-26,paris_biking_base_100k,291.13562368907606
paris_biking_base_100k_2024-08-27,2024-08-27,paris_biking_base_100k,352.5352323818871
paris_biking_base_100k_2024-08-28,2024-08-28,paris_biking_base_100k,341.3110969029843
paris_biking_base_100k_2024-08-29,2024-08-29,paris_biking_base_100k,355.7128415129007
paris_biking_base_100k_2024-08-30,2024-08-30,paris_biking_base_100k,234.06678873127547
paris_biking_base_100k_2024-08-31,2024-08-31,paris_biking_base_100k,256.1050456076601
paris_biking_base_100k_2024-09-01,2024-09-01,paris_biking_base_100k,274.3506722308994
paris_biking_base_100k_2024-09-02,2024-09-02,paris_biking_base_100k,380.0318017171903
paris_biking_base_100k_2024-09-03,2024-09-03,paris_biking_base_100k,380.3136863981672
paris_biking_base_100k_2024-09-04,2024-09-04,paris_biking_base_100k,422.41700738409736
paris_biking_base_100k_2024-09-05,2024-09-05,paris_biking_base_100k,246.08532649293176
paris_biking_base_100k_2024-09-06,2024-09-06,paris_biking_base_100k,405.7089335661871
paris_biking_base_100k_2024-09-07,2024-09-07,paris_biking_base_100k,276.6570014388932
paris_biking_base_100k_2024-09-08,2024-09-08,paris_biking_base_100k,224.91834953956695
paris_biking_base_100k_2024-09-09,2024-09-09,paris_biking_base_100k,334.1358504781149
paris_biking_base_100k_2024-09-10,2024-09-10,paris_biking_base_100k,434.0511569444213
paris_biking_base_100k_2024-09-11,2024-09-11,paris_biking_base_100k,383.2862884884703
paris_biking_base_100k_2024-09-12,2024-09-12,paris_biking_base_100k,376.2647973441338
paris_biking_base_100k_2024-09-13,2024-09-13,paris_biking_base_100k,350.2545290539822
paris_biking_base_100k_2024-09-14,2024-09-14,paris_biking_base_100k,282.85846442038746
paris_biking_base_100k_2024-09-15,2024-09-15,paris_biking_base_100k,261.3070992656904
paris_biking_base_100k_2024-09-16,2024-09-16,paris_biking_base_100k,385.4901141761087
paris_biking_base_100k_2024-09-17,2024-09-17,paris_biking_base_100k,418.1374854092645
paris_biking_base_100k_2024-09-18,2024-09-18,paris_biking_base_100k,428.8747291664798
paris_biking_base_100k_2024-09-19,2024-09-19,paris_biking_base_100k,438.920074161297
paris_biking_base_100k_2024-09-20,2024-09-20,paris_biking_base_100k,374.9322515795152
paris_biking_base_100k_2024-09-21,2024-09-21,paris_biking_base_100k,306.45989998219
paris_biking_base_100k_2024-09-22,2024-09-22,paris_biking_base_100k,181.66186394964
paris_biking_base_100k_2024-09-23,2024-09-23,paris_biking_base_100k,312.840744124306
paris_biking_base_100k_2024-09-24,2024-09-24,paris_biking_base_100k,326.3968346912914
paris_biking_base_100k_2024-09-25,2024-09-25,paris_biking_base_100k,262.66527091039785
paris_biking_base_100k_2024-09-26,2024-09-26,paris_biking_base_100k,308.0487045476968
paris_biking_base_100k_2024-09-27,2024-09-27,paris_biking_base_100k,304.5892107357062
paris_biking_base_100k_2024-09-28,2024-09-28,paris_biking_base_100k,266.5091529237207
paris_biking_base_100k_2024-09-29,2024-09-29,paris_biking_base_100k,201.16315869723152
paris_biking_base_100k_2024-09-30,2024-09-30,paris_biking_base_100k,335.44277036264464
paris_biking_base_100k_2024-10-01,2024-10-01,paris_biking_base_100k,395.6379626912812
paris_biking_base_100k_2024-10-02,2024-10-02,paris_biking_base_100k,367.55199811393527
paris_biking_base_100k_2024-10-03,2024-10-03,paris_biking_base_100k,387.6939398637472
paris_biking_base_100k_2024-10-04,2024-10-04,paris_biking_base_100k,374.26597869720587
paris_biking_base_100k_2024-10-05,2024-10-05,paris_biking_base_100k,298.61838067501134
paris_biking_base_100k_2024-10-06,2024-10-06,paris_biking_base_100k,152.39710888820838
paris_biking_base_100k_2024-10-07,2024-10-07,paris_biking_base_100k,300.2328111206069
paris_biking_base_100k_2024-10-08,2024-10-08,paris_biking_base_100k,379.0580182738151
paris_biking_base_100k_2024-10-09,2024-10-09,paris_biking_base_100k,162.9037197246243
paris_biking_base_100k_2024-10-10,2024-10-10,paris_biking_base_100k,322.83483735894555
paris_biking_base_100k_2024-10-11,2024-10-11,paris_biking_base_100k,364.0156266616781
paris_biking_base_100k_2024-10-12,2024-10-12,paris_biking_base_100k,229.83851851662035
paris_biking_base_100k_2024-10-13,2024-10-13,paris_biking_base_100k,250.03171202660997
paris_biking_base_100k_2024-10-14,2024-10-14,paris_biking_base_100k,371.2421248467252
paris_biking_base_100k_2024-10-15,2024-10-15,paris_biking_base_100k,393.8441510850639
paris_biking_base_100k_2024-10-16,2024-10-16,paris_biking_base_100k,400.53250578824566
paris_biking_base_100k_2024-10-17,2024-10-17,paris_biking_base_100k,296.2607997068399
paris_biking_base_100k_2024-10-18,2024-10-18,paris_biking_base_100k,315.32645449292147
paris_biking_base_100k_2024-10-19,2024-10-19,paris_biking_base_100k,203.23885498442587
paris_biking_base_100k_2024-10-20,2024-10-20,paris_biking_base_100k,196.85801084230988
paris_biking_base_100k_2024-10-21,2024-10-21,paris_biking_base_100k,326.9093522930678
paris_biking_base_100k_2024-10-22,2024-10-22,paris_biking_base_100k,374.957877459604
paris_biking_base_100k_2024-10-23,2024-10-23,paris_biking_base_100k,359.9154858474671
paris_biking_base_100k_2024-10-24,2024-10-24,paris_biking_base_100k,369.7814496816625
paris_biking_base_100k_2024-10-25,2024-10-25,paris_biking_base_100k,301.5397310051367
paris_biking_base_100k_2024-10-26,2024-10-26,paris_biking_base_100k,250.1342155469652
paris_biking_base_100k_2024-10-27,2024-10-27,paris_biking_base_100k,200.98377753660975
paris_biking_base_100k_2024-10-28,2024-10-28,paris_biking_base_100k,296.56831026790576
paris_biking_base_100k_2024-10-29,2024-10-29,paris_biking_base_100k,315.8389720946979
paris_biking_base_100k_2024-10-30,2024-10-30,paris_biking_base_100k,313.3020099659048
paris_biking_base_100k_2024-10-31,2024-10-31,paris_biking_base_100k,287.7786333974408
paris_biking_base_100k_2024-11-01,2024-11-01,paris_biking_base_100k,206.2370829548177
paris_biking_base_100k_2024-11-02,2024-11-02,paris_biking_base_100k,201.0094034166986
paris_biking_base_100k_2024-11-03,2024-11-03,paris_biking_base_100k,179.04802418058046
paris_biking_base_100k_2024-11-04,2024-11-04,paris_biking_base_100k,358.53168832267085
paris_biking_base_100k_2024-11-05,2024-11-05,paris_biking_base_100k,392.51160532044526
paris_biking_base_100k_2024-11-06,2024-11-06,paris_biking_base_100k,371.6265130480575
paris_biking_base_100k_2024-11-07,2024-11-07,paris_biking_base_100k,367.57762399402407
paris_biking_base_100k_2024-11-08,2024-11-08,paris_biking_base_100k,318.0427977823364
paris_biking_base_100k_2024-11-09,2024-11-09,paris_biking_base_100k,216.4361832301678
paris_biking_base_100k_2024-11-10,2024-11-10,paris_biking_base_100k,178.94552066022518
paris_biking_base_100k_2024-11-11,2024-11-11,paris_biking_base_100k,179.25303122129102
paris_biking_base_100k_2024-11-12,2024-11-12,paris_biking_base_100k,323.9880019629424
paris_biking_base_100k_2024-11-13,2024-11-13,paris_biking_base_100k,329.292559141328
paris_biking_base_100k_2024-11-14,2024-11-14,paris_biking_base_100k,356.4047402752988
paris_biking_base_100k_2024-11-15,2024-11-15,paris_biking_base_100k,321.39978807397165
paris_biking_base_100k_2024-11-16,2024-11-16,paris_biking_base_100k,235.98872973793692
paris_biking_base_100k_2024-11-17,2024-11-17,paris_biking_base_100k,192.4247335869441
paris_biking_base_100k_2024-11-18,2024-11-18,paris_biking_base_100k,274.7863121924093
paris_biking_base_100k_2024-11-19,2024-11-19,paris_biking_base_100k,240.088870552148
paris_biking_base_100k_2024-11-20,2024-11-20,paris_biking_base_100k,313.14825468537185
paris_biking_base_100k_2024-11-21,2024-11-21,paris_biking_base_100k,196.1148603197341
paris_biking_base_100k_2024-11-22,2024-11-22,paris_biking_base_100k,221.58698512802047
paris_biking_base_100k_2024-11-23,2024-11-23,paris_biking_base_100k,188.78585861433177
paris_biking_base_100k_2024-11-24,2024-11-24,paris_biking_base_100k,196.26861560026703
paris_biking_base_100k_2024-11-25,2024-11-25,paris_biking_base_100k,227.4040599081825
paris_biking_base_100k_2024-11-26,2024-11-26,paris_biking_base_100k,343.38679319017865
paris_biking_base_100k_2024-11-27,2024-11-27,paris_biking_base_100k,275.1963262738305
paris_biking_base_100k_2024-11-28,2024-11-28,paris_biking_base_100k,344.23244723310967
paris_biking_base_100k_2024-11-29,2024-11-29,paris_biking_base_100k,303.82043433304165
paris_biking_base_100k_2024-11-30,2024-11-30,paris_biking_base_100k,219.97255468242489
paris_lutherie1_affluence_base10k_2023-01-04,2023-01-04,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-01-05,2023-01-05,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-01-06,2023-01-06,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-01-07,2023-01-07,paris_lutherie1_affluence_base10k,152.74949083503054
paris_lutherie1_affluence_base10k_2023-01-10,2023-01-10,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-01-11,2023-01-11,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-01-12,2023-01-12,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-01-13,2023-01-13,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-01-14,2023-01-14,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-01-17,2023-01-17,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-01-18,2023-01-18,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-01-20,2023-01-20,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-01-21,2023-01-21,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-01-24,2023-01-24,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-01-25,2023-01-25,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-01-26,2023-01-26,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-01-27,2023-01-27,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-01-28,2023-01-28,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-01-31,2023-01-31,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-02-01,2023-02-01,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-02-02,2023-02-02,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-02-03,2023-02-03,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-02-04,2023-02-04,paris_lutherie1_affluence_base10k,101.83299389002038
paris_lutherie1_affluence_base10k_2023-02-07,2023-02-07,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-02-10,2023-02-10,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-02-11,2023-02-11,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-02-14,2023-02-14,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-02-15,2023-02-15,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-02-16,2023-02-16,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-02-17,2023-02-17,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-02-18,2023-02-18,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-02-21,2023-02-21,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-02-22,2023-02-22,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-02-23,2023-02-23,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-02-25,2023-02-25,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-03-01,2023-03-01,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-03-02,2023-03-02,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-03-03,2023-03-03,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-03-04,2023-03-04,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-03-07,2023-03-07,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-03-10,2023-03-10,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-03-11,2023-03-11,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-03-14,2023-03-14,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-03-15,2023-03-15,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-03-16,2023-03-16,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-03-17,2023-03-17,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-03-18,2023-03-18,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-03-21,2023-03-21,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-03-22,2023-03-22,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-03-23,2023-03-23,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-03-24,2023-03-24,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-03-25,2023-03-25,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-03-28,2023-03-28,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-03-29,2023-03-29,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-03-30,2023-03-30,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-03-31,2023-03-31,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-04-01,2023-04-01,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-04-04,2023-04-04,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-04-05,2023-04-05,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-04-06,2023-04-06,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-07,2023-04-07,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-04-08,2023-04-08,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-04-11,2023-04-11,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-12,2023-04-12,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-13,2023-04-13,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-04-14,2023-04-14,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-21,2023-04-21,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-04-22,2023-04-22,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-04-25,2023-04-25,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-26,2023-04-26,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-04-27,2023-04-27,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-04-28,2023-04-28,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-04-29,2023-04-29,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-05-02,2023-05-02,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-05-03,2023-05-03,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-05-04,2023-05-04,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-05-05,2023-05-05,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-05-06,2023-05-06,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-05-16,2023-05-16,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-05-17,2023-05-17,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-05-20,2023-05-20,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-05-23,2023-05-23,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-05-24,2023-05-24,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-05-25,2023-05-25,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-05-26,2023-05-26,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-05-27,2023-05-27,paris_lutherie1_affluence_base10k,112.0162932790224
paris_lutherie1_affluence_base10k_2023-05-31,2023-05-31,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-01,2023-06-01,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-02,2023-06-02,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-03,2023-06-03,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-06-06,2023-06-06,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-07,2023-06-07,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-08,2023-06-08,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-09,2023-06-09,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-06-10,2023-06-10,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-06-13,2023-06-13,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-06-14,2023-06-14,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-06-15,2023-06-15,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-06-16,2023-06-16,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-06-17,2023-06-17,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-06-20,2023-06-20,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-06-21,2023-06-21,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-06-22,2023-06-22,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-23,2023-06-23,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-24,2023-06-24,paris_lutherie1_affluence_base10k,101.83299389002038
paris_lutherie1_affluence_base10k_2023-06-27,2023-06-27,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-06-28,2023-06-28,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-06-29,2023-06-29,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-06-30,2023-06-30,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-07-01,2023-07-01,paris_lutherie1_affluence_base10k,132.38289205702645
paris_lutherie1_affluence_base10k_2023-07-04,2023-07-04,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-07-05,2023-07-05,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-07-06,2023-07-06,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-07-07,2023-07-07,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-07-08,2023-07-08,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-07-11,2023-07-11,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-07-12,2023-07-12,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-07-13,2023-07-13,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-07-15,2023-07-15,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-08-29,2023-08-29,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-08-30,2023-08-30,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-08-31,2023-08-31,paris_lutherie1_affluence_base10k,91.64969450101832
paris_lutherie1_affluence_base10k_2023-09-01,2023-09-01,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-09-02,2023-09-02,paris_lutherie1_affluence_base10k,152.74949083503054
paris_lutherie1_affluence_base10k_2023-09-05,2023-09-05,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-09-06,2023-09-06,paris_lutherie1_affluence_base10k,101.83299389002038
paris_lutherie1_affluence_base10k_2023-09-07,2023-09-07,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-09-08,2023-09-08,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-09-09,2023-09-09,paris_lutherie1_affluence_base10k,203.66598778004075
paris_lutherie1_affluence_base10k_2023-09-12,2023-09-12,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-09-13,2023-09-13,paris_lutherie1_affluence_base10k,50.91649694501019
paris_lutherie1_affluence_base10k_2023-09-14,2023-09-14,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-09-15,2023-09-15,paris_lutherie1_affluence_base10k,91.64969450101832
paris_lutherie1_affluence_base10k_2023-09-16,2023-09-16,paris_lutherie1_affluence_base10k,193.4826883910387
paris_lutherie1_affluence_base10k_2023-09-19,2023-09-19,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-09-20,2023-09-20,paris_lutherie1_affluence_base10k,81.46639511201629
paris_lutherie1_affluence_base10k_2023-09-21,2023-09-21,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-09-22,2023-09-22,paris_lutherie1_affluence_base10k,91.64969450101832
paris_lutherie1_affluence_base10k_2023-09-23,2023-09-23,paris_lutherie1_affluence_base10k,142.5661914460285
paris_lutherie1_affluence_base10k_2023-09-26,2023-09-26,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-09-27,2023-09-27,paris_lutherie1_affluence_base10k,101.83299389002038
paris_lutherie1_affluence_base10k_2023-09-28,2023-09-28,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-09-29,2023-09-29,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-09-30,2023-09-30,paris_lutherie1_affluence_base10k,142.5661914460285
paris_lutherie1_affluence_base10k_2023-10-03,2023-10-03,paris_lutherie1_affluence_base10k,61.09979633401222
paris_lutherie1_affluence_base10k_2023-10-04,2023-10-04,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-10-05,2023-10-05,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-10-06,2023-10-06,paris_lutherie1_affluence_base10k,71.28309572301426
paris_lutherie1_affluence_base10k_2023-10-07,2023-10-07,paris_lutherie1_affluence_base10k,162.93279022403257
paris_lutherie1_affluence_base10k_2023-10-10,2023-10-10,paris_lutherie1_affluence_base10k,40.73319755600814
paris_lutherie1_affluence_base10k_2023-10-11,2023-10-11,paris_lutherie1_affluence_base10k,30.54989816700611
paris_lutherie1_affluence_base10k_2023-10-12,2023-10-12,paris_lutherie1_affluence_base10k,10.183299389002036
paris_lutherie1_affluence_base10k_2023-10-13,2023-10-13,paris_lutherie1_affluence_base10k,20.36659877800407
paris_lutherie1_affluence_base10k_2023-10-14,2023-10-14,paris_lutherie1_affluence_base10k,112.0162932790224
paris_lutherie1_affluence_base10k_2023-10-17,2023-10-17,paris_lutherie1_affluence_base10k,50.91649694501019
